id,age,sexe,nivetud,poids,occup,qualif,freres_soeurs,clso,relig,trav_imp,trav_satisf,hard_rock,lecture_bd,peche_chasse,cuisine,bricol,cinema,sport,heures_tv
453,19,Homme,NA,4443.4641833,"Etudiant, eleve",NA,1,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Oui,Oui,0
454,50,Femme,2eme cycle,3436.3608821,Au foyer,Employe,2,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,5
455,28,Homme,NA,9354.2675299,"Etudiant, eleve",Employe,1,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Oui,Oui,Oui,Oui,1
456,64,Homme,N'a jamais fait d'etudes,3560.0213282,Retraite,Ouvrier specialise,4,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,1
457,57,Homme,Enseignement technique ou professionnel long,4794.2161797,Chomeur,Profession intermediaire,2,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,5
458,56,Homme,Enseignement superieur y compris technique superieur,3244.1061484,Exerce une profession,NA,2,Oui,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Non,Non,0.4
459,78,Femme,Derniere annee d'etudes primaires,6259.8071162,Retraite,Employe,2,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,4
460,39,Femme,Enseignement technique ou professionnel court,3029.0420158,Exerce une profession,Employe,1,Non,Appartenance sans pratique,Aussi important que le reste,Equilibre,Non,Non,Non,Oui,Non,Oui,Non,4
461,27,Femme,Enseignement technique ou professionnel long,16098.200449,Au foyer,Employe,2,Oui,Ni croyance ni appartenance,NA,NA,Non,Non,Oui,Oui,Non,Oui,Oui,2
462,47,Homme,2eme cycle,1621.7723971,Exerce une profession,Profession intermediaire,1,Oui,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Non,Oui,2
463,54,Femme,Enseignement superieur y compris technique superieur,1194.0788569,Exerce une profession,Cadre,1,Oui,Rejet,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Non,Non,2
464,81,Femme,Derniere annee d'etudes primaires,2916.9254013,Retraite,Employe,4,Oui,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Non,Non,Non,1
465,41,Femme,Enseignement superieur y compris technique superieur,6099.7389184,Exerce une profession,Cadre,1,Oui,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Oui,Oui,1.4
466,38,Femme,2eme cycle,8727.1487008,Exerce une profession,Ouvrier qualifie,2,Oui,Ni croyance ni appartenance,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Oui,Oui,1
467,37,Femme,Enseignement superieur y compris technique superieur,10164.741098,Exerce une profession,Employe,2,Non,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Oui,0.6
468,54,Femme,Derniere annee d'etudes primaires,5476.1502855,Exerce une profession,Employe,8,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Non,Non,3
469,38,Homme,2eme cycle,3611.1468633,Exerce une profession,Profession intermediaire,0,Non,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Oui,4
470,40,Femme,Enseignement superieur y compris technique superieur,1387.6805827,Exerce une profession,Cadre,3,Non,Appartenance sans pratique,Peu important,Equilibre,Non,Non,Oui,Non,Oui,Oui,Non,0.7
471,32,Femme,Enseignement technique ou professionnel court,5703.3187067,Au foyer,Ouvrier qualifie,4,Ne sait pas,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Oui,Non,Non,Oui,3
472,38,Homme,Enseignement superieur y compris technique superieur,2898.4587363,Exerce une profession,Technicien,5,Non,Pratiquant regulier,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Non,Oui,3
473,39,Homme,Enseignement technique ou professionnel court,4273.8932834,Exerce une profession,Technicien,5,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Oui,Oui,1.1
474,23,Homme,NA,4485.2784441,"Etudiant, eleve",NA,4,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Oui,Oui,Oui,2
475,62,Femme,Enseignement technique ou professionnel long,1022.9098721,Retraite,Employe,4,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,3
476,39,Femme,2eme cycle,2687.2811381,Exerce une profession,Profession intermediaire,1,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Non,Oui,Non,2
477,50,Femme,Enseignement technique ou professionnel court,8233.9211587,Au foyer,Employe,1,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Oui,Oui,2
478,35,Homme,Enseignement technique ou professionnel court,9000.5978675,Exerce une profession,Ouvrier qualifie,2,Oui,Rejet,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Oui,Non,3
479,33,Homme,Enseignement technique ou professionnel court,8368.88107,Exerce une profession,Technicien,1,Oui,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Oui,Oui,Oui,Non,Oui,3
480,78,Femme,1er cycle,7312.4345473,Au foyer,NA,2,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,3
481,47,Femme,Derniere annee d'etudes primaires,2334.2872523,Exerce une profession,Employe,6,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Oui,Non,Non,Non,Non,3
482,48,Femme,Derniere annee d'etudes primaires,835.70647063,Au foyer,Ouvrier specialise,2,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Oui,Non,Oui,3
483,62,Femme,Derniere annee d'etudes primaires,401.1492924,Exerce une profession,Employe,1,Oui,NSP ou NVPR,Moins important que le reste,Insatisfaction,Non,Non,Non,Oui,Oui,Non,Non,2
484,37,Femme,Enseignement superieur y compris technique superieur,2236.7926881,Exerce une profession,NA,1,Non,Ni croyance ni appartenance,Moins important que le reste,Insatisfaction,Non,Non,Non,Oui,Oui,Oui,Oui,1.4
485,52,Homme,1er cycle,1484.2019768,Autre inactif,Ouvrier specialise,8,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Non,Non,1
486,62,Femme,Derniere annee d'etudes primaires,1286.7513992,Retraite,Ouvrier qualifie,7,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,4
487,52,Homme,Enseignement superieur y compris technique superieur,2007.2853832,Exerce une profession,Cadre,2,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Oui,Oui,Oui,Non,Non,0.4
488,20,Homme,NA,11485.340564,"Etudiant, eleve",NA,2,Oui,Appartenance sans pratique,NA,NA,Non,Oui,Non,Oui,Non,Oui,Oui,0
489,56,Femme,Enseignement superieur y compris technique superieur,2677.2145317,Retraite,Cadre,2,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Oui,Non,Non,4
490,23,Femme,2eme cycle,3426.5799203,Exerce une profession,Employe,4,Non,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Non,1
491,73,Femme,N'a jamais fait d'etudes,2759.5806671,Autre inactif,Ouvrier specialise,3,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Non,Non,Non,4
492,34,Homme,Enseignement superieur y compris technique superieur,78.0783403,Exerce une profession,Employe,9,Non,Pratiquant regulier,Peu important,Equilibre,Non,Oui,Oui,Oui,Oui,Oui,Oui,1
493,47,Femme,Enseignement technique ou professionnel court,3032.384137,Exerce une profession,Employe,1,Oui,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Non,Non,1
494,40,Homme,2eme cycle,1038.21685,Exerce une profession,Cadre,4,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Oui,3
495,82,Femme,Enseignement technique ou professionnel court,5014.4351141,Retraite,Employe,1,Ne sait pas,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Non,Oui,3
496,20,Femme,NA,14228.213784,"Etudiant, eleve",NA,2,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Oui,Oui,Oui,2
497,42,Homme,Enseignement technique ou professionnel court,7008.7485741,Exerce une profession,Ouvrier qualifie,3,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Non,Non,0
498,38,Femme,Enseignement superieur y compris technique superieur,952.94773158,Exerce une profession,Cadre,1,Non,Pratiquant occasionnel,Aussi important que le reste,Equilibre,Non,Non,Non,Oui,Non,Non,Oui,0
499,56,Homme,Enseignement technique ou professionnel court,1461.802488,Exerce une profession,Ouvrier qualifie,2,Oui,Pratiquant regulier,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Non,Non,2
500,63,Homme,Derniere annee d'etudes primaires,2290.0581907,Retraite,Technicien,1,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,5
501,77,Homme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",2151.269322,Retraite,Ouvrier qualifie,6,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Oui,Non,Non,Non,0
502,44,Homme,Derniere annee d'etudes primaires,1180.5068389,Exerce une profession,Ouvrier qualifie,3,Non,Appartenance sans pratique,Aussi important que le reste,Equilibre,Non,Non,Non,Non,Oui,Non,Non,2
503,30,Homme,Enseignement superieur y compris technique superieur,14755.438676,Exerce une profession,Employe,8,Non,Rejet,Moins important que le reste,Insatisfaction,Non,Non,Non,Oui,Oui,Oui,Non,3
504,40,Femme,1er cycle,14201.2388,Exerce une profession,Employe,2,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Oui,2
505,44,Femme,Enseignement technique ou professionnel court,3190.3387516,Exerce une profession,Employe,2,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Non,Oui,3
506,60,Homme,Enseignement superieur y compris technique superieur,1781.379583,Exerce une profession,NA,3,Oui,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Oui,Oui,1
507,58,Femme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",820.59816593,Autre inactif,Ouvrier specialise,5,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,4
508,60,Homme,Enseignement technique ou professionnel court,3832.5384606,Retraite,Ouvrier qualifie,1,Oui,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Oui,Non,Non,4
509,77,Femme,1er cycle,12156.752992,Retraite,Cadre,6,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Non,Non,Non,3
510,72,Homme,Derniere annee d'etudes primaires,1974.3300976,Retraite,Ouvrier specialise,7,Oui,Appartenance sans pratique,NA,NA,Non,Non,Oui,Oui,Non,Non,Oui,4
511,18,Homme,NA,2448.1620001,"Etudiant, eleve",NA,6,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Oui,Oui,Oui,3
512,38,Femme,2eme cycle,5360.5440623,Exerce une profession,Profession intermediaire,2,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Non,3
513,51,Homme,Enseignement technique ou professionnel long,5846.3478463,Exerce une profession,Profession intermediaire,3,Non,Pratiquant regulier,Moins important que le reste,Equilibre,Non,Non,Oui,Non,Non,Non,Oui,3
514,58,Femme,Derniere annee d'etudes primaires,802.00737376,Autre inactif,NA,1,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Non,Non,3
515,35,Femme,Enseignement superieur y compris technique superieur,8496.8488213,Exerce une profession,Employe,3,Non,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Non,Oui,2
516,37,Homme,Enseignement technique ou professionnel court,2804.5106427,Exerce une profession,Ouvrier qualifie,4,Oui,Appartenance sans pratique,Aussi important que le reste,Equilibre,Non,Non,Non,Non,Oui,Oui,Non,3
517,54,Femme,Enseignement superieur y compris technique superieur,6013.7698616,Exerce une profession,Autre,2,Non,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Non,Oui,2
518,46,Homme,Derniere annee d'etudes primaires,1444.0127224,Exerce une profession,Ouvrier qualifie,2,Non,Pratiquant occasionnel,Aussi important que le reste,Insatisfaction,Non,Non,Non,Oui,Non,Non,Non,3
519,58,Homme,Enseignement technique ou professionnel court,1505.3715376,Retraite,Ouvrier qualifie,1,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Non,Non,3
520,30,Femme,Enseignement technique ou professionnel court,4607.5083239,Chomeur,Ouvrier specialise,3,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Oui,Non,Oui,Non,0
521,61,Homme,Enseignement superieur y compris technique superieur,2983.0696328,Retraite,Cadre,3,Non,Appartenance sans pratique,NA,NA,Non,Non,Oui,Oui,Non,Non,Non,1
522,43,Femme,Enseignement technique ou professionnel court,1671.7625142,Exerce une profession,Employe,4,Non,Pratiquant regulier,Moins important que le reste,Insatisfaction,Non,Non,Non,Non,Non,Oui,Non,2
523,43,Homme,Enseignement technique ou professionnel court,8741.9745581,Exerce une profession,Autre,3,Non,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Non,Non,3
524,63,Homme,1er cycle,7002.8989002,Retraite,Ouvrier specialise,3,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Oui,Oui,Non,Non,Non,0
525,88,Homme,Derniere annee d'etudes primaires,5046.4153301,Retraite,Ouvrier qualifie,8,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,2
526,45,Homme,Enseignement technique ou professionnel court,3799.8417523,Autre inactif,Employe,1,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Non,Non,Non,5
527,58,Homme,Derniere annee d'etudes primaires,1517.4065879,Exerce une profession,Ouvrier qualifie,4,Oui,Pratiquant regulier,Aussi important que le reste,Equilibre,Non,Non,Non,Non,Oui,Non,Non,2
528,39,Femme,1er cycle,7859.1266851,Exerce une profession,Ouvrier specialise,9,Non,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Non,0.7
529,71,Femme,2eme cycle,6889.0708553,Retraite,Employe,2,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Oui,Oui,Oui,3
530,39,Homme,2eme cycle,4228.6116368,Exerce une profession,Profession intermediaire,2,Oui,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Non,Non,2
531,56,Homme,Enseignement technique ou professionnel court,2400.9861138,Exerce une profession,Employe,1,Oui,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Oui,Oui,0.7
532,53,Homme,Derniere annee d'etudes primaires,1239.400425,Chomeur,Ouvrier qualifie,7,Non,Appartenance sans pratique,NA,NA,Non,Non,Oui,Non,Oui,Non,Non,0.3
533,34,Femme,Derniere annee d'etudes primaires,3701.236931,Au foyer,NA,7,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Oui,Non,Oui,3
534,24,Femme,Enseignement technique ou professionnel court,5621.2746816,Chomeur,Employe,7,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Non,Oui,2
535,46,Femme,Enseignement technique ou professionnel court,6240.3081989,Exerce une profession,Employe,8,Non,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Oui,Non,1
536,30,Femme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",7151.0334289,Exerce une profession,Employe,4,Non,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Non,Non,0
537,38,Homme,Enseignement technique ou professionnel court,1908.4947047,Exerce une profession,Ouvrier specialise,8,Oui,Appartenance sans pratique,Peu important,Insatisfaction,Non,Non,Non,Non,Non,Non,Non,0.3
538,59,Homme,Enseignement superieur y compris technique superieur,960.90261902,Exerce une profession,Cadre,7,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Non,Oui,5
539,30,Femme,Enseignement superieur y compris technique superieur,3329.3970447,Exerce une profession,Profession intermediaire,1,Oui,Ni croyance ni appartenance,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Oui,1
540,69,Homme,Enseignement technique ou professionnel court,2141.4155067,Retraite,Ouvrier qualifie,5,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Oui,Non,Non,0
541,31,Homme,Enseignement superieur y compris technique superieur,6388.4989103,Exerce une profession,Cadre,1,Oui,Ni croyance ni appartenance,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Non,Oui,3
542,55,Femme,Enseignement technique ou professionnel court,1536.3285942,Exerce une profession,Employe,4,Oui,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Oui,1
543,44,Femme,1er cycle,8774.8697353,Exerce une profession,Employe,3,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Oui,Non,7
544,22,Femme,Enseignement technique ou professionnel court,13480.678223,Exerce une profession,Employe,1,Non,Ni croyance ni appartenance,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Non,Non,2
545,61,Homme,Enseignement superieur y compris technique superieur,5603.278302,Exerce une profession,NA,3,Oui,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Non,Non,Oui,2
546,41,Homme,Enseignement technique ou professionnel court,6224.5497975,Exerce une profession,Ouvrier specialise,4,Oui,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Non,Oui,2
547,43,Homme,Enseignement technique ou professionnel court,3829.4816648,Exerce une profession,Ouvrier qualifie,0,Oui,Rejet,Moins important que le reste,Insatisfaction,Non,Non,Non,Non,Oui,Non,Oui,3
548,53,Homme,1er cycle,4994.7239966,Exerce une profession,Ouvrier qualifie,1,Non,Ni croyance ni appartenance,Aussi important que le reste,Satisfaction,Non,Non,Oui,Non,Oui,Non,Non,2.1
549,41,Homme,Enseignement superieur y compris technique superieur,2833.7222417,Exerce une profession,Cadre,2,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Oui,Oui,2
550,77,Homme,Derniere annee d'etudes primaires,10309.642502,Retraite,Ouvrier qualifie,1,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,4
551,84,Femme,Derniere annee d'etudes primaires,3210.7442984,Retraite,Ouvrier qualifie,1,Ne sait pas,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Non,Non,Non,2
552,60,Homme,Enseignement superieur y compris technique superieur,5699.7592433,Exerce une profession,Cadre,4,Oui,Pratiquant regulier,Aussi important que le reste,Equilibre,Non,Non,Oui,Non,Non,Oui,Oui,0.1
553,38,Femme,Enseignement technique ou professionnel court,4233.3703687,Exerce une profession,Employe,4,Oui,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Non,Oui,Oui,2
554,35,Homme,Enseignement technique ou professionnel court,1853.070258,Exerce une profession,Technicien,2,Non,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Oui,Oui,2
555,39,Homme,Enseignement technique ou professionnel long,19493.500091,Exerce une profession,Employe,3,Oui,Pratiquant regulier,Aussi important que le reste,Insatisfaction,Non,Non,Oui,Oui,Non,Oui,Non,2
556,68,Homme,2eme cycle,4486.8956572,Retraite,Profession intermediaire,6,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Non,Oui,2
557,46,Homme,Enseignement superieur y compris technique superieur,1081.5997431,Chomeur,NA,15,Oui,Rejet,NA,NA,Non,Non,Non,Oui,Non,Non,Non,2
558,48,Homme,Enseignement superieur y compris technique superieur,7891.3628005,Exerce une profession,Cadre,1,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Non,Oui,0
559,24,Homme,Enseignement superieur y compris technique superieur,2968.6762898,Chomeur,Ouvrier specialise,5,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Oui,Oui,Non,3
560,57,Homme,Derniere annee d'etudes primaires,1339.0612383,Retraite,Ouvrier qualifie,4,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Oui,Non,Oui,5
561,63,Homme,Enseignement technique ou professionnel court,1812.0856313,Retraite,Ouvrier qualifie,3,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,4
562,37,Femme,1er cycle,15027.029085,Au foyer,Employe,4,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,2
563,59,Homme,Enseignement technique ou professionnel court,1645.5535103,Retraite,Profession intermediaire,2,Non,Appartenance sans pratique,NA,NA,Non,Non,Oui,Non,Oui,Non,Non,0.9
