id;age;sexe;nivetud;poids;occup;qualif;freres_soeurs;clso;relig;trav_imp;trav_satisf;hard_rock;lecture_bd;peche_chasse;cuisine;bricol;cinema;sport;heures_tv
518;46;Homme;Derniere annee d'etudes primaires;1444,01272240;Exerce une profession;Ouvrier qualifie;2;Non;Pratiquant occasionnel;Aussi important que le reste;Insatisfaction;Non;Non;Non;Oui;Non;Non;Non;3,0
519;58;Homme;Enseignement technique ou professionnel court;1505,37153760;Retraite;Ouvrier qualifie;1;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;3,0
520;30;Femme;Enseignement technique ou professionnel court;4607,50832390;Chomeur;Ouvrier specialise;3;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Oui;Non;Oui;Non;0,0
521;61;Homme;Enseignement superieur y compris technique superieur;2983,06963280;Retraite;Cadre;3;Non;Appartenance sans pratique;NA;NA;Non;Non;Oui;Oui;Non;Non;Non;1,0
522;43;Femme;Enseignement technique ou professionnel court;1671,76251420;Exerce une profession;Employe;4;Non;Pratiquant regulier;Moins important que le reste;Insatisfaction;Non;Non;Non;Non;Non;Oui;Non;2,0
523;43;Homme;Enseignement technique ou professionnel court;8741,97455810;Exerce une profession;Autre;3;Non;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Non;Non;3,0
524;63;Homme;1er cycle;7002,89890020;Retraite;Ouvrier specialise;3;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Oui;Oui;Non;Non;Non;0,0
525;88;Homme;Derniere annee d'etudes primaires;5046,41533010;Retraite;Ouvrier qualifie;8;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
526;45;Homme;Enseignement technique ou professionnel court;3799,84175230;Autre inactif;Employe;1;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Non;Non;5,0
527;58;Homme;Derniere annee d'etudes primaires;1517,40658790;Exerce une profession;Ouvrier qualifie;4;Oui;Pratiquant regulier;Aussi important que le reste;Equilibre;Non;Non;Non;Non;Oui;Non;Non;2,0
528;39;Femme;1er cycle;7859,12668510;Exerce une profession;Ouvrier specialise;9;Non;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Oui;Non;0,7
529;71;Femme;2eme cycle;6889,07085530;Retraite;Employe;2;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Oui;Oui;Oui;3,0
530;39;Homme;2eme cycle;4228,61163680;Exerce une profession;Profession intermediaire;2;Oui;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Non;Non;2,0
531;56;Homme;Enseignement technique ou professionnel court;2400,98611380;Exerce une profession;Employe;1;Oui;Appartenance sans pratique;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Oui;Oui;0,7
532;53;Homme;Derniere annee d'etudes primaires;1239,40042500;Chomeur;Ouvrier qualifie;7;Non;Appartenance sans pratique;NA;NA;Non;Non;Oui;Non;Oui;Non;Non;0,3
533;34;Femme;Derniere annee d'etudes primaires;3701,23693100;Au foyer;NA;7;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Oui;Non;Oui;3,0
534;24;Femme;Enseignement technique ou professionnel court;5621,27468160;Chomeur;Employe;7;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Oui;2,0
535;46;Femme;Enseignement technique ou professionnel court;6240,30819890;Exerce une profession;Employe;8;Non;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Oui;Non;1,0
536;30;Femme;A arrete ses etudes, avant la derniere annee d'etudes primaires;7151,03342890;Exerce une profession;Employe;4;Non;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Non;Non;0,0
537;38;Homme;Enseignement technique ou professionnel court;1908,49470470;Exerce une profession;Ouvrier specialise;8;Oui;Appartenance sans pratique;Peu important;Insatisfaction;Non;Non;Non;Non;Non;Non;Non;0,3
538;59;Homme;Enseignement superieur y compris technique superieur;960,90261902;Exerce une profession;Cadre;7;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Non;Oui;5,0
539;30;Femme;Enseignement superieur y compris technique superieur;3329,39704470;Exerce une profession;Profession intermediaire;1;Oui;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Oui;Oui;1,0
540;69;Homme;Enseignement technique ou professionnel court;2141,41550670;Retraite;Ouvrier qualifie;5;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Oui;Non;Non;0,0
541;31;Homme;Enseignement superieur y compris technique superieur;6388,49891030;Exerce une profession;Cadre;1;Oui;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Non;Oui;3,0
542;55;Femme;Enseignement technique ou professionnel court;1536,32859420;Exerce une profession;Employe;4;Oui;Pratiquant occasionnel;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Oui;Oui;1,0
543;44;Femme;1er cycle;8774,86973530;Exerce une profession;Employe;3;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Oui;Non;7,0
544;22;Femme;Enseignement technique ou professionnel court;13480,67822300;Exerce une profession;Employe;1;Non;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Non;2,0
545;61;Homme;Enseignement superieur y compris technique superieur;5603,27830200;Exerce une profession;NA;3;Oui;Appartenance sans pratique;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Oui;2,0
546;41;Homme;Enseignement technique ou professionnel court;6224,54979750;Exerce une profession;Ouvrier specialise;4;Oui;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Non;Oui;2,0
547;43;Homme;Enseignement technique ou professionnel court;3829,48166480;Exerce une profession;Ouvrier qualifie;0;Oui;Rejet;Moins important que le reste;Insatisfaction;Non;Non;Non;Non;Oui;Non;Oui;3,0
548;53;Homme;1er cycle;4994,72399660;Exerce une profession;Ouvrier qualifie;1;Non;Ni croyance ni appartenance;Aussi important que le reste;Satisfaction;Non;Non;Oui;Non;Oui;Non;Non;2,1
549;41;Homme;Enseignement superieur y compris technique superieur;2833,72224170;Exerce une profession;Cadre;2;Oui;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Oui;Oui;2,0
550;77;Homme;Derniere annee d'etudes primaires;10309,64250200;Retraite;Ouvrier qualifie;1;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;4,0
551;84;Femme;Derniere annee d'etudes primaires;3210,74429840;Retraite;Ouvrier qualifie;1;Ne sait pas;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
552;60;Homme;Enseignement superieur y compris technique superieur;5699,75924330;Exerce une profession;Cadre;4;Oui;Pratiquant regulier;Aussi important que le reste;Equilibre;Non;Non;Oui;Non;Non;Oui;Oui;0,1
553;38;Femme;Enseignement technique ou professionnel court;4233,37036870;Exerce une profession;Employe;4;Oui;Pratiquant occasionnel;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Oui;Oui;2,0
554;35;Homme;Enseignement technique ou professionnel court;1853,07025800;Exerce une profession;Technicien;2;Non;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Oui;Oui;2,0
555;39;Homme;Enseignement technique ou professionnel long;19493,50009100;Exerce une profession;Employe;3;Oui;Pratiquant regulier;Aussi important que le reste;Insatisfaction;Non;Non;Oui;Oui;Non;Oui;Non;2,0
556;68;Homme;2eme cycle;4486,89565720;Retraite;Profession intermediaire;6;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Oui;2,0
557;46;Homme;Enseignement superieur y compris technique superieur;1081,59974310;Chomeur;NA;15;Oui;Rejet;NA;NA;Non;Non;Non;Oui;Non;Non;Non;2,0
558;48;Homme;Enseignement superieur y compris technique superieur;7891,36280050;Exerce une profession;Cadre;1;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Non;Oui;0,0
559;24;Homme;Enseignement superieur y compris technique superieur;2968,67628980;Chomeur;Ouvrier specialise;5;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Oui;Oui;Non;3,0
560;57;Homme;Derniere annee d'etudes primaires;1339,06123830;Retraite;Ouvrier qualifie;4;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Oui;Non;Oui;5,0
561;63;Homme;Enseignement technique ou professionnel court;1812,08563130;Retraite;Ouvrier qualifie;3;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;4,0
562;37;Femme;1er cycle;15027,02908500;Au foyer;Employe;4;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
563;59;Homme;Enseignement technique ou professionnel court;1645,55351030;Retraite;Profession intermediaire;2;Non;Appartenance sans pratique;NA;NA;Non;Non;Oui;Non;Oui;Non;Non;0,9
564;82;Homme;Derniere annee d'etudes primaires;1321,50101010;Retraite;Ouvrier qualifie;3;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Non;1,0
565;28;Femme;1er cycle;15219,68350900;Au foyer;Ouvrier specialise;7;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;0,0
566;67;Homme;A arrete ses etudes, avant la derniere annee d'etudes primaires;6077,69869580;Retire des affaires;NA;2;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;5,0
567;48;Homme;1er cycle;912,89633098;Chomeur;Ouvrier specialise;6;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;0,0
568;54;Femme;Derniere annee d'etudes primaires;1546,29085930;Exerce une profession;Ouvrier qualifie;2;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Non;Non;0,0
569;54;Homme;Enseignement superieur y compris technique superieur;4004,70226050;Exerce une profession;Employe;5;Non;Ni croyance ni appartenance;Peu important;Satisfaction;Non;Non;Non;Non;Oui;Oui;Oui;2,0
570;80;Femme;2eme cycle;7624,31229030;Retraite;Cadre;1;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
571;55;Homme;Derniere annee d'etudes primaires;8955,04878980;Chomeur;Ouvrier qualifie;7;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Oui;Non;Oui;Non;Non;4,0
572;36;Homme;Enseignement technique ou professionnel court;7308,50430220;Exerce une profession;Ouvrier qualifie;2;Oui;Appartenance sans pratique;Aussi important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Oui;Non;2,1
573;66;Homme;Derniere annee d'etudes primaires;16353,25845400;Retire des affaires;NA;0;Oui;Rejet;NA;NA;Non;Non;Non;Non;Oui;Non;Non;2,0
574;31;Femme;2eme cycle;11906,47417100;Exerce une profession;Employe;3;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Non;Non;1,0
575;50;Homme;Enseignement technique ou professionnel long;2438,26388310;Exerce une profession;Cadre;6;Non;Ni croyance ni appartenance;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Oui;Oui;0,0
576;22;Femme;Enseignement technique ou professionnel court;13706,31968100;Exerce une profession;Employe;2;Non;Appartenance sans pratique;Aussi important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Oui;Oui;2,0
577;73;Femme;2eme cycle;14946,31635000;Retraite;Employe;1;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Oui;Non;Non;3,0
578;19;Femme;1er cycle;8654,38669010;Exerce une profession;NA;0;Non;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Non;Non;6,0
579;32;Femme;Enseignement technique ou professionnel court;5783,46143470;Chomeur;Employe;4;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Non;Oui;Non;1,0
580;60;Femme;1er cycle;885,44705264;Retraite;Employe;13;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Non;Non;Non;3,0
581;47;Homme;Enseignement superieur y compris technique superieur;10426,93771500;Exerce une profession;Employe;4;Non;Appartenance sans pratique;Moins important que le reste;Insatisfaction;Non;Non;Non;Oui;Oui;Oui;Oui;0,3
582;28;Femme;Enseignement technique ou professionnel court;1391,47105910;Exerce une profession;Employe;0;Non;Pratiquant occasionnel;Aussi important que le reste;Equilibre;Non;Non;Non;Oui;Non;Non;Non;5,0
583;30;Femme;Enseignement superieur y compris technique superieur;6310,44518320;Exerce une profession;Employe;2;Oui;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Oui;Non;4,0
584;75;Femme;1er cycle;2119,84024280;Retraite;Employe;1;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;3,0
585;48;Femme;Enseignement technique ou professionnel court;1116,03088920;Exerce une profession;Employe;7;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Non;Non;1,0
586;58;Homme;Derniere annee d'etudes primaires;7282,49829030;Exerce une profession;NA;2;Non;Appartenance sans pratique;Moins important que le reste;Insatisfaction;Non;Non;Non;Non;Non;Non;Non;1,0
587;45;Femme;2eme cycle;7364,75486400;Au foyer;Employe;5;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Non;Non;Non;1,0
588;73;Femme;Derniere annee d'etudes primaires;5843,33345230;Retraite;Ouvrier specialise;7;Non;NSP ou NVPR;NA;NA;Non;Non;Non;Non;Non;Non;Non;6,0
589;48;Femme;2eme cycle;1480,35593560;Exerce une profession;Employe;9;Non;Pratiquant regulier;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Non;Oui;0,4
590;28;Homme;Enseignement technique ou professionnel court;18639,52144600;Exerce une profession;Ouvrier specialise;7;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Oui;Oui;Non;Oui;Non;4,0
591;33;Homme;Enseignement technique ou professionnel court;3409,59718580;Exerce une profession;Technicien;6;Non;Appartenance sans pratique;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Non;3,0
592;63;Homme;1er cycle;9867,03423530;Retraite;Profession intermediaire;6;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Non;3,0
593;39;Femme;2eme cycle;905,82964161;Au foyer;Employe;9;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;3,0
594;31;Femme;Enseignement superieur y compris technique superieur;6000,95811060;Exerce une profession;Profession intermediaire;0;Oui;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Non;Non;0,1
595;52;Homme;1er cycle;1155,33506890;Autre inactif;Ouvrier qualifie;2;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;5,0
596;32;Homme;Enseignement superieur y compris technique superieur;7024,97942350;Exerce une profession;Cadre;6;Non;Pratiquant regulier;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Oui;Oui;0,1
597;32;Homme;Enseignement technique ou professionnel court;7514,76413000;Exerce une profession;Ouvrier qualifie;3;Oui;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Oui;Oui;Oui;Non;Non;4,0
598;44;Femme;Enseignement superieur y compris technique superieur;468,64136859;Chomeur;Employe;4;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Oui;Oui;Oui;1,0
599;50;Femme;Enseignement superieur y compris technique superieur;1278,40219480;Exerce une profession;Profession intermediaire;4;Oui;Pratiquant regulier;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Non;3,0
600;45;Homme;Enseignement superieur y compris technique superieur;3411,29434730;Exerce une profession;Cadre;2;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Oui;Non;Oui;Non;Oui;1,0
601;84;Homme;Enseignement technique ou professionnel court;4268,93799150;Retraite;Ouvrier qualifie;2;Oui;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
602;54;Femme;1er cycle;2046,13747910;Au foyer;Employe;2;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;4,0
603;50;Homme;Enseignement superieur y compris technique superieur;358,18111221;Exerce une profession;Employe;3;Oui;Pratiquant regulier;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Non;Non;0,3
604;37;Femme;Enseignement technique ou professionnel long;3745,47384630;Au foyer;Employe;7;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Non;Non;2,0
605;25;Homme;Enseignement technique ou professionnel court;2969,28214190;Exerce une profession;Ouvrier specialise;2;Oui;Ni croyance ni appartenance;Moins important que le reste;Insatisfaction;Non;Non;Oui;Non;Oui;Oui;Non;0,9
606;38;Femme;Enseignement technique ou professionnel long;6308,14479060;Exerce une profession;Technicien;6;Non;Appartenance sans pratique;Le plus important;Satisfaction;Non;Non;Non;Non;Non;Non;Non;1,0
607;23;Femme;Enseignement superieur y compris technique superieur;2905,27278760;Exerce une profession;Cadre;2;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Oui;Oui;0,4
608;38;Homme;N'a jamais fait d'etudes;1537,28455310;Exerce une profession;Ouvrier specialise;3;Non;Pratiquant regulier;Aussi important que le reste;Equilibre;Non;Non;Non;Non;Non;Non;Non;1,0
609;48;Homme;Derniere annee d'etudes primaires;1624,32833370;Exerce une profession;Ouvrier specialise;4;Non;Ni croyance ni appartenance;Aussi important que le reste;Equilibre;Non;Non;Oui;Non;Non;Non;Non;2,9
610;66;Homme;Enseignement superieur y compris technique superieur;13590,63982700;Retire des affaires;Cadre;2;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Oui;Non;Oui;3,0
611;50;Homme;2eme cycle;796,18708030;Autre inactif;Ouvrier qualifie;4;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;4,0
612;56;Femme;Enseignement technique ou professionnel long;6408,42926610;Exerce une profession;Employe;3;Oui;Ni croyance ni appartenance;Aussi important que le reste;Equilibre;Non;Non;Non;Non;Non;Oui;Oui;0,6
613;26;Femme;Enseignement superieur y compris technique superieur;7147,28263810;Exerce une profession;Employe;0;Non;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Non;Oui;1,0
614;30;Homme;2eme cycle;3840,46437270;Exerce une profession;NA;2;Non;Appartenance sans pratique;Le plus important;Equilibre;Non;Non;Non;Non;Non;Non;Non;2,0
615;80;Femme;Derniere annee d'etudes primaires;4166,98272740;Au foyer;Technicien;3;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;2,0
616;49;Homme;Enseignement superieur y compris technique superieur;1875,22144870;Exerce une profession;Cadre;3;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Oui;Oui;3,0
617;74;Homme;Derniere annee d'etudes primaires;1662,29721750;Retraite;NA;1;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Oui;Oui;3,0
618;35;Femme;1er cycle;3836,73041020;Au foyer;Employe;2;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Non;Oui;Oui;3,0
619;62;Femme;2eme cycle;6696,97107990;Retraite;Employe;3;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Non;Non;Oui;1,0
620;74;Femme;Derniere annee d'etudes primaires;14281,79746700;Retire des affaires;NA;1;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Non;1,0
621;50;Femme;Enseignement superieur y compris technique superieur;5113,94753790;Exerce une profession;Technicien;2;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Oui;Oui;0,0
622;70;Homme;A arrete ses etudes, avant la derniere annee d'etudes primaires;6561,44542870;Retraite;NA;2;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;4,0
623;57;Femme;N'a jamais fait d'etudes;2379,16821690;Exerce une profession;Employe;7;Non;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Non;Non;2,0
624;33;Femme;Enseignement superieur y compris technique superieur;14685,43134400;Exerce une profession;Cadre;0;Oui;Pratiquant regulier;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Non;0,9
625;63;Homme;A arrete ses etudes, avant la derniere annee d'etudes primaires;1866,58047890;Retraite;Ouvrier specialise;5;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Non;Non;6,0
626;40;Femme;Enseignement technique ou professionnel court;1247,68540400;Autre inactif;Employe;1;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
627;30;Femme;Enseignement superieur y compris technique superieur;7323,99917020;Exerce une profession;Profession intermediaire;1;Oui;Rejet;Moins important que le reste;Satisfaction;Non;Oui;Non;Oui;Oui;Non;Non;2,0
628;61;Homme;NA;6788,95276770;Retraite;Ouvrier qualifie;8;Oui;Appartenance sans pratique;NA;NA;Non;Non;Oui;Non;Oui;Non;Oui;2,0
